state,district,latitude,longitude,date,rainfall_mm,river_level_mm
West Bengal,Pune,22.9586,88.1544,12-09-2024,118.9,4244
West Bengal,Trichy,22.9646,88.5636,13-06-2024,55.2,3873
Maharashtra,Kota,19.7592,74.623,10-06-2024,98.4,4517
Assam,Udaipur,25.1473,91.3289,28-10-2024,10.7,4320
Bihar,Nagpur,26.8476,84.6682,31-07-2024,78.6,4464
Karnataka,Ujjain,14.3033,76.0924,12-08-2024,24.1,3623
Maharashtra,Udaipur,18.6144,76.9689,03-10-2024,0.0,3320
Uttar Pradesh,Varanasi,25.7392,81.8232,01-06-2024,65.8,3947
West Bengal,Ajmer,21.3388,89.046,28-08-2024,32.9,4131
Assam,Mangaluru,24.7927,91.8204,04-10-2024,10.6,4154
Odisha,Bhagalpur,20.6854,84.3245,24-09-2024,45.7,4465
Assam,Darbhanga,25.5867,91.8963,15-09-2024,18.9,4623
Maharashtra,Bhagalpur,20.7457,75.4426,06-06-2024,83.9,4209
Bihar,Siliguri,26.8499,86.3949,02-10-2024,20.9,4160
Bihar,Nagpur,27.2494,86.2157,17-11-2024,8.3,4195
Assam,Nashik,24.8156,90.2333,16-09-2024,49.9,4490
West Bengal,Nashik,22.138,87.5047,06-10-2024,16.5,3892
Assam,Muzaffarpur,25.5297,92.0914,29-10-2024,32.4,4612
Gujarat,Darbhanga,20.9109,69.938,14-06-2024,12.3,3775
Uttar Pradesh,Asansol,25.7394,81.0854,05-10-2024,14.5,3807
Kerala,Kolkata,8.8081,77.2386,11-09-2024,90.9,3979
Odisha,Ajmer,20.5159,84.5626,24-11-2024,5.1,3515
Uttar Pradesh,Asansol,27.2995,80.4077,13-09-2024,71.8,4993
West Bengal,Gaya,22.2942,88.3201,27-08-2024,85.4,5000
Karnataka,Gwalior,14.6277,75.598,11-08-2024,42.6,3912
Odisha,Aurangabad,19.7761,83.647,16-10-2024,18.9,3713
Bihar,Lucknow,27.1089,85.0201,20-08-2024,50.8,4264
Kerala,Darbhanga,10.069,76.4283,15-09-2024,66.1,4489
Assam,Mumbai,25.2799,92.4264,21-10-2024,22.0,4271
Uttar Pradesh,Kanpur,25.491,80.2227,02-10-2024,36.8,4298
West Bengal,Ajmer,21.237,89.1282,25-06-2024,48.1,4279
Uttar Pradesh,Nizamabad,27.0692,80.9776,19-07-2024,34.2,3753
Tamil Nadu,Warangal,9.68,79.6286,08-11-2024,0.0,3404
Kerala,Mangaluru,9.8742,75.3226,15-06-2024,0.0,3473
Kerala,Alwar,10.3058,76.7625,17-09-2024,0.0,3649
Karnataka,Mangaluru,16.2049,74.4195,27-10-2024,0.0,3202
Gujarat,Kanpur,22.7936,72.0317,24-09-2024,61.5,3652
Bihar,Howrah,25.2195,84.8844,27-09-2024,116.6,5403
Odisha,Darbhanga,20.9726,83.3307,22-06-2024,55.2,4077
Tamil Nadu,Darbhanga,10.4672,78.0601,13-08-2024,12.2,3131
Gujarat,Pune,22.429,71.9507,13-09-2024,61.4,3843
West Bengal,Chennai,21.9709,89.4256,14-08-2024,69.2,4574
Assam,Hyderabad,24.9447,90.8328,23-11-2024,0.0,4026
Tamil Nadu,Madurai,12.4083,78.7123,24-10-2024,14.7,3453
West Bengal,Madurai,22.0556,87.6432,22-11-2024,14.7,3610
Tamil Nadu,Mumbai,10.1542,79.4583,23-08-2024,65.0,3866
Karnataka,Bengaluru,15.1286,75.3598,21-11-2024,15.5,3432
Tamil Nadu,Karimnagar,12.063,79.8777,18-11-2024,10.1,3187
Tamil Nadu,Kanpur,11.623,79.0223,02-08-2024,0.0,3234
Kerala,Nizamabad,8.9983,76.5112,08-09-2024,104.8,4893
Maharashtra,Darbhanga,18.2647,74.9219,12-10-2024,16.5,3461
Odisha,Asansol,22.2886,83.4293,02-09-2024,0.0,3968
Bihar,Bhagalpur,24.4954,86.4831,12-07-2024,39.4,4100
Gujarat,Coimbatore,23.3859,71.4775,24-08-2024,0.0,3321
Assam,Kolkata,26.3035,90.3799,05-11-2024,0.0,4207
Karnataka,Hubballi,16.1978,77.0524,20-09-2024,107.2,4262
Karnataka,Jabalpur,15.6189,77.1545,08-11-2024,0.0,3210
Maharashtra,Trichy,18.4734,77.1168,08-10-2024,24.9,3674
Karnataka,Madurai,14.2488,76.6076,02-11-2024,7.2,3293
Gujarat,Kolkata,22.5549,71.4323,19-08-2024,106.5,4623
West Bengal,Jabalpur,23.6395,88.5892,12-11-2024,0.0,3540
Karnataka,Warangal,14.972,76.8756,25-07-2024,91.4,4318
Kerala,Gaya,10.6374,75.0119,11-06-2024,43.4,4034
Kerala,Nagpur,9.829,75.706,10-06-2024,0.0,3944
Kerala,Hubballi,9.2479,76.2089,27-11-2024,8.3,3484
West Bengal,Hyderabad,23.1281,89.3491,10-07-2024,35.2,3628
Gujarat,Darbhanga,23.1821,70.9618,02-06-2024,65.5,3704
Assam,Jabalpur,27.0663,90.7292,04-07-2024,62.7,4370
Karnataka,Mangaluru,14.5495,76.2898,08-09-2024,69.4,3643
Odisha,Kota,22.1625,84.2616,03-06-2024,14.2,4019
Odisha,Warangal,19.7774,85.7827,21-08-2024,108.6,4065
Uttar Pradesh,Nagpur,26.4949,81.6167,04-06-2024,49.8,4613
Assam,Trichy,27.652,90.8919,20-09-2024,95.6,5096
Assam,Karimnagar,25.3938,93.1254,28-11-2024,22.4,3942
West Bengal,Jaipur,23.392,87.0842,25-07-2024,41.6,3775
Tamil Nadu,Bhopal,10.5222,77.4112,06-10-2024,10.0,3336
West Bengal,Mangaluru,23.4883,89.5825,10-08-2024,43.7,3689
Bihar,Lucknow,26.1976,85.0852,18-07-2024,36.2,4244
Gujarat,Nagpur,23.4562,72.2625,09-06-2024,36.3,3900
Kerala,Kanpur,10.9705,75.4231,29-09-2024,67.0,4329
Assam,Chennai,26.1946,91.347,27-06-2024,30.2,4055
Karnataka,Khammam,16.1627,75.2296,07-06-2024,94.3,4298
Uttar Pradesh,Ujjain,26.3085,79.8422,05-07-2024,2.4,3557
Maharashtra,Mysuru,19.397,74.2013,03-08-2024,72.9,4121
Gujarat,Howrah,23.027,72.1243,13-08-2024,97.5,4074
Assam,Chennai,25.7324,92.4313,09-07-2024,93.2,5166
Assam,Bengaluru,26.6878,92.0634,14-11-2024,26.5,4295
Tamil Nadu,Chennai,10.2257,77.7134,30-09-2024,24.2,3440
Odisha,Ujjain,20.4439,84.964,08-11-2024,60.7,4727
Kerala,Mumbai,11.2147,75.5598,28-08-2024,10.1,3878
Uttar Pradesh,Muzaffarpur,25.4823,82.3088,25-11-2024,19.4,4178
Gujarat,Karimnagar,20.9969,72.3158,08-11-2024,4.6,3256
Gujarat,Karimnagar,21.9087,71.8059,22-08-2024,100.6,4320
West Bengal,Chennai,23.6378,87.0398,14-07-2024,101.4,4029
Gujarat,Hyderabad,21.7737,71.1488,01-07-2024,42.4,3709
Karnataka,Kanpur,16.5477,75.2533,17-06-2024,59.3,3900
Gujarat,Karimnagar,22.9335,70.709,14-08-2024,159.5,5056
Maharashtra,Jabalpur,18.7321,74.9865,24-08-2024,82.0,4667
Karnataka,Kota,14.0799,76.5768,07-10-2024,0.0,3075
Gujarat,Mumbai,22.4837,71.818,27-11-2024,0.0,3310
West Bengal,Khammam,23.1895,86.9012,20-09-2024,12.0,3631
Gujarat,Asansol,23.724,72.1623,25-06-2024,0.0,3516
West Bengal,Bhopal,22.0545,88.1553,07-11-2024,1.6,3743
Bihar,Patna,24.8101,86.1975,22-11-2024,34.4,4320
Karnataka,Mysuru,15.4317,76.2814,29-10-2024,0.0,3469
Maharashtra,Warangal,19.8193,74.2371,12-08-2024,0.0,3368
Odisha,Hubballi,20.4553,83.5431,17-09-2024,189.6,5616
West Bengal,Warangal,21.3399,87.0924,25-06-2024,0.0,3913
Kerala,Kanpur,8.9224,75.2162,13-10-2024,13.2,3483
Karnataka,Bhagalpur,14.4089,75.5551,04-10-2024,46.4,3790
Gujarat,Ajmer,22.3473,70.1865,24-11-2024,2.4,3752
West Bengal,Trichy,21.4385,89.5766,05-10-2024,4.4,3506
Karnataka,Ajmer,15.9082,75.9467,06-11-2024,9.8,3381
Odisha,Prayagraj,21.2362,83.5359,05-07-2024,77.6,4255
West Bengal,Belagavi,21.5429,88.0886,18-09-2024,22.2,4080
Karnataka,Hyderabad,16.0097,76.4815,14-10-2024,22.3,3354
Assam,Mangaluru,26.2696,90.9596,26-06-2024,85.4,5285
Kerala,Gaya,10.0159,75.3716,04-06-2024,53.0,4208
Uttar Pradesh,Udaipur,28.038,81.1333,22-07-2024,17.2,4016
Maharashtra,Madurai,21.0849,74.3679,01-11-2024,1.2,3361
Kerala,Chennai,9.6103,77.7424,02-07-2024,53.8,4411
Tamil Nadu,Coimbatore,11.5277,79.2751,20-11-2024,19.0,3223
Gujarat,Howrah,22.0782,70.7294,29-06-2024,96.3,4127
Uttar Pradesh,Coimbatore,27.7455,80.3686,12-06-2024,81.4,4685
Tamil Nadu,Siliguri,10.1176,78.1796,20-08-2024,49.7,3935
Gujarat,Kota,22.2314,70.2545,05-07-2024,67.8,4529
Maharashtra,Warangal,20.0501,76.2839,03-09-2024,65.7,4292
Maharashtra,Coimbatore,20.2664,74.3263,09-09-2024,24.8,3620
Gujarat,Kanpur,22.836,70.2425,29-09-2024,74.7,3932
Maharashtra,Pune,19.2954,76.9939,13-08-2024,12.9,3876
Maharashtra,Karimnagar,20.768,74.5724,14-11-2024,33.8,3485
West Bengal,Darbhanga,22.5001,87.3437,29-09-2024,32.1,3928
Tamil Nadu,Udaipur,11.3899,78.1667,28-08-2024,14.0,3328
Bihar,Coimbatore,26.0051,85.5966,20-09-2024,93.1,4242
Maharashtra,Prayagraj,18.3476,75.9322,11-09-2024,81.8,3849
West Bengal,Varanasi,24.0641,87.1244,10-06-2024,108.6,5056
Assam,Varanasi,26.1718,91.7722,04-06-2024,45.1,4337
Maharashtra,Mumbai,19.706,76.5164,01-09-2024,28.4,3609
Gujarat,Khammam,23.681,70.9756,03-08-2024,65.1,4279
Odisha,Coimbatore,21.3785,85.6298,23-07-2024,103.9,4304
Odisha,Darbhanga,20.7806,85.8367,17-10-2024,0.0,3716
Kerala,Ujjain,9.7817,77.5397,28-09-2024,105.4,4087
Uttar Pradesh,Hubballi,27.3649,82.0262,03-06-2024,102.1,4559
Karnataka,Nizamabad,13.9351,75.4562,29-08-2024,111.5,4688
Karnataka,Durgapur,15.8135,76.7392,23-11-2024,20.5,3487
Maharashtra,Howrah,19.1997,76.3848,28-07-2024,46.2,3772
Gujarat,Jaipur,22.3484,69.7555,15-06-2024,17.9,3476
Odisha,Kolkata,22.3407,83.9939,18-07-2024,54.0,4042
West Bengal,Coimbatore,21.3096,88.0999,10-10-2024,23.4,4061
Gujarat,Hyderabad,22.7084,72.0827,24-07-2024,57.9,4029
Kerala,Prayagraj,8.6041,76.306,23-09-2024,75.2,4567
Kerala,Bhopal,9.6767,75.175,28-11-2024,39.1,4506
Uttar Pradesh,Muzaffarpur,27.5347,79.4657,15-06-2024,50.8,4222
West Bengal,Varanasi,22.336,87.9603,14-10-2024,2.2,3450
Bihar,Durgapur,26.1837,85.8474,12-09-2024,92.5,4693
Gujarat,Madurai,22.0596,70.861,07-08-2024,50.7,3539
Gujarat,Hyderabad,20.9484,72.6232,29-10-2024,19.6,3676
West Bengal,Prayagraj,22.9069,89.4956,11-07-2024,64.6,4710
Gujarat,Jaipur,22.5358,71.5671,12-10-2024,0.0,3329
Odisha,Kolkata,19.9268,84.1916,29-09-2024,37.1,4150
Odisha,Hubballi,21.495,84.4167,25-08-2024,89.0,4703
Uttar Pradesh,Khammam,26.177,81.6018,19-09-2024,45.7,3922
West Bengal,Coimbatore,24.0336,87.9055,02-08-2024,41.7,3788
Uttar Pradesh,Coimbatore,25.7812,79.8473,29-09-2024,9.8,3722
Bihar,Belagavi,25.875,85.9099,27-06-2024,0.0,3718
Maharashtra,Agra,21.031,74.8563,29-07-2024,69.0,4059
Kerala,Bengaluru,9.688,75.0102,17-08-2024,99.9,4656
Maharashtra,Howrah,21.1676,76.4535,08-06-2024,94.4,4189
Bihar,Patna,24.6086,86.1993,11-10-2024,7.0,3866
Gujarat,Jabalpur,23.3299,70.8662,28-07-2024,67.8,4451
West Bengal,Chennai,22.6879,89.592,05-09-2024,73.7,4436
Odisha,Trichy,20.9078,84.607,12-07-2024,44.5,4194
Assam,Muzaffarpur,26.1776,90.3118,04-11-2024,12.1,3927
Bihar,Hyderabad,25.6389,85.1672,07-10-2024,18.9,4434
Bihar,Aurangabad,24.6622,86.4454,10-11-2024,4.2,3894
Gujarat,Hyderabad,23.5453,70.5905,01-08-2024,100.8,5351
Odisha,Udaipur,21.1715,84.4924,26-07-2024,80.6,4708
Kerala,Ajmer,10.9364,77.8418,28-07-2024,77.6,4231
Karnataka,Mysuru,16.7812,75.4828,29-06-2024,92.6,4397
Kerala,Kota,9.7885,76.9255,27-11-2024,42.9,3792
Bihar,Pune,26.5794,86.138,21-09-2024,33.5,4101
Tamil Nadu,Warangal,10.0185,78.2119,03-09-2024,54.4,3459
Tamil Nadu,Madurai,9.7966,77.2649,08-06-2024,75.2,4040
Kerala,Hubballi,9.8569,77.5757,05-08-2024,0.0,3826
Assam,Bengaluru,26.2611,92.1786,25-08-2024,9.7,4323
Assam,Warangal,27.497,90.3687,26-06-2024,5.2,3881
Tamil Nadu,Hubballi,11.5102,77.3138,07-08-2024,119.6,4500
West Bengal,Kanpur,23.4301,87.7881,31-08-2024,118.7,4520
Maharashtra,Bhopal,18.8392,77.196,28-06-2024,1.2,3564
Uttar Pradesh,Pune,25.3219,81.0883,31-10-2024,2.0,3648
Bihar,Kanpur,25.7727,84.8209,23-06-2024,59.6,4593
Tamil Nadu,Madurai,11.0948,78.034,23-09-2024,127.8,4830
Tamil Nadu,Prayagraj,11.1609,78.8749,10-09-2024,102.4,4122
Karnataka,Jabalpur,15.2926,76.3979,25-11-2024,0.0,3102
West Bengal,Aurangabad,22.3983,89.0389,01-11-2024,10.8,3526
Karnataka,Jaipur,15.3021,74.7667,13-09-2024,19.2,3440
Assam,Hubballi,27.2047,91.1276,20-10-2024,29.3,4075
Kerala,Mumbai,11.4881,77.4653,02-11-2024,19.9,3585
Odisha,Mumbai,19.7957,84.1768,04-06-2024,90.1,5094
Karnataka,Mumbai,13.8014,76.5262,12-11-2024,7.0,3123
Maharashtra,Kolkata,18.672,74.5338,28-07-2024,49.1,3888
Bihar,Ajmer,26.533,84.2069,13-11-2024,0.8,3823
Bihar,Madurai,25.4738,84.7546,16-08-2024,76.1,4828
Karnataka,Salem,15.3475,75.4992,22-11-2024,19.3,3222
West Bengal,Trichy,22.277,88.7585,18-09-2024,11.5,3593
Gujarat,Asansol,23.7082,72.2715,07-10-2024,0.0,3597
Maharashtra,Lucknow,20.9814,75.8984,01-11-2024,4.3,3414
Tamil Nadu,Bhagalpur,10.0078,79.0658,27-07-2024,41.9,3390
Uttar Pradesh,Belagavi,25.6802,81.69,26-09-2024,10.6,3676
Gujarat,Jabalpur,20.996,72.0505,28-07-2024,56.0,3568
Karnataka,Kolkata,14.8434,75.4259,15-10-2024,4.2,3241
Karnataka,Darbhanga,15.9577,74.3587,21-09-2024,39.4,3795
Assam,Lucknow,24.8021,91.3802,01-11-2024,0.0,4071
Maharashtra,Trichy,20.6525,77.0909,12-10-2024,28.1,3721
Maharashtra,Varanasi,18.2328,75.2339,15-07-2024,54.7,4468
Tamil Nadu,Belagavi,10.7561,78.6317,20-06-2024,69.1,4101
Tamil Nadu,Lucknow,12.52,77.4921,20-08-2024,94.3,4723
Assam,Khammam,25.5483,91.006,29-10-2024,0.3,3924
Assam,Belagavi,25.6536,92.6089,22-08-2024,79.3,5596
West Bengal,Khammam,23.2927,86.9422,20-08-2024,25.1,4006
West Bengal,Bhopal,21.4811,87.6224,15-07-2024,128.5,5266
Gujarat,Jaipur,20.945,70.4283,13-08-2024,25.2,3677
West Bengal,Hyderabad,23.3805,87.9466,18-08-2024,72.1,4756
Uttar Pradesh,Ujjain,27.2025,80.0005,31-07-2024,48.8,4673
Assam,Nizamabad,24.8782,91.8853,17-06-2024,0.0,4153
Maharashtra,Lucknow,20.1985,76.6897,27-07-2024,132.8,5188
Gujarat,Hubballi,21.7476,69.8278,01-11-2024,2.4,3365
Tamil Nadu,Howrah,11.4557,79.0822,25-08-2024,43.0,3723
Karnataka,Trichy,16.1779,76.7399,09-11-2024,0.0,3742
Uttar Pradesh,Kota,27.4891,81.9449,28-08-2024,81.7,4318
Kerala,Ujjain,9.0504,76.3,07-10-2024,15.1,3548
Uttar Pradesh,Bhopal,27.763,81.2054,07-07-2024,31.3,4374
Tamil Nadu,Prayagraj,10.7741,78.4493,05-06-2024,33.0,3636
Assam,Darbhanga,27.599,91.1907,03-10-2024,4.9,4157
Maharashtra,Warangal,20.1042,76.1395,10-10-2024,14.0,3298
Karnataka,Salem,16.5772,76.659,01-07-2024,92.1,3894
Maharashtra,Aurangabad,19.8628,76.8365,07-09-2024,68.4,3625
Tamil Nadu,Udaipur,10.2241,79.3166,07-06-2024,17.0,3551
Uttar Pradesh,Kolkata,26.3813,80.7467,08-08-2024,119.4,5212
Odisha,Howrah,21.2618,84.0875,25-11-2024,0.0,3882
Gujarat,Kota,20.8249,72.1108,05-08-2024,92.8,3737
Uttar Pradesh,Prayagraj,25.3049,82.3387,22-08-2024,14.1,3804
Tamil Nadu,Prayagraj,11.0522,77.9525,07-08-2024,61.3,4075
Kerala,Udaipur,9.7229,76.1931,21-11-2024,0.8,3386
Maharashtra,Varanasi,18.8588,74.9229,18-11-2024,1.5,3760
Gujarat,Pune,23.028,70.8181,11-07-2024,68.2,3866
Assam,Kanpur,26.1462,93.0187,15-09-2024,179.2,6452
Odisha,Alwar,21.3436,85.6614,25-10-2024,10.1,3620
Maharashtra,Ajmer,20.9687,76.9154,21-09-2024,31.5,3827
Kerala,Alwar,10.3184,77.4345,07-08-2024,79.5,4629
Gujarat,Darbhanga,23.7748,71.1793,29-06-2024,47.8,4046
Gujarat,Siliguri,21.7537,72.4233,30-07-2024,88.7,4572
Tamil Nadu,Muzaffarpur,12.5838,78.6927,13-10-2024,31.8,3660
Uttar Pradesh,Patna,26.2985,80.6522,27-11-2024,0.0,3528
Karnataka,Darbhanga,14.5951,75.9024,16-08-2024,105.2,3955
Odisha,Gaya,21.1463,83.3291,23-08-2024,61.0,4861
Maharashtra,Kota,20.0769,75.866,19-10-2024,0.0,3266
Tamil Nadu,Alwar,12.2283,77.9494,15-11-2024,16.5,3210
Uttar Pradesh,Durgapur,26.9845,80.2403,01-06-2024,57.5,4868
Tamil Nadu,Asansol,9.8776,79.9271,17-07-2024,75.3,3876
Karnataka,Bhopal,14.5326,75.4464,26-09-2024,106.9,3721
Assam,Bhagalpur,27.3006,91.7439,06-09-2024,0.0,3939
West Bengal,Asansol,22.2667,88.8326,28-09-2024,47.5,4186
Karnataka,Varanasi,16.1374,74.8802,14-08-2024,51.0,3659
Kerala,Kota,8.7897,77.3043,08-11-2024,0.0,3337
Odisha,Howrah,20.3146,85.4229,30-10-2024,9.0,3549
Uttar Pradesh,Ujjain,28.1504,80.7763,04-06-2024,28.9,3901
Assam,Warangal,26.4807,90.8444,27-06-2024,94.9,5170
Bihar,Siliguri,26.2983,85.3622,25-07-2024,68.1,4492
West Bengal,Muzaffarpur,21.4544,88.1072,15-07-2024,90.0,4639
Assam,Bhagalpur,25.8971,91.2322,21-09-2024,30.8,4838
Gujarat,Gaya,22.8055,70.4143,05-10-2024,12.5,3452
Assam,Kota,25.3912,91.5116,27-08-2024,159.1,5918
Assam,Varanasi,25.297,92.7236,17-09-2024,70.6,4908
Tamil Nadu,Siliguri,9.864,77.7795,04-06-2024,39.1,3545
Assam,Coimbatore,26.1866,92.9314,17-07-2024,47.7,4306
Maharashtra,Khammam,18.3746,75.9442,05-07-2024,100.7,3900
Uttar Pradesh,Coimbatore,26.1106,80.5353,05-09-2024,67.0,4141
Tamil Nadu,Aurangabad,12.3732,78.8053,21-06-2024,50.4,3567
Maharashtra,Pune,18.9667,74.2402,06-08-2024,92.2,4083
West Bengal,Muzaffarpur,21.797,87.8652,19-10-2024,6.6,3738
Gujarat,Varanasi,21.703,72.0951,25-10-2024,21.5,3625
Assam,Jabalpur,25.997,91.0386,24-10-2024,29.2,4264
Kerala,Nizamabad,9.7786,77.6563,20-06-2024,106.3,4680
Assam,Trichy,26.9384,90.9294,27-09-2024,0.0,3840
Assam,Udaipur,25.0859,92.4456,01-09-2024,64.5,4641
Tamil Nadu,Indore,12.053,78.5918,02-09-2024,143.8,3951
Assam,Warangal,26.1763,93.1604,09-09-2024,93.1,5443
Karnataka,Lucknow,16.5252,76.1758,07-08-2024,37.5,3445
Assam,Bhopal,27.3055,90.91,23-07-2024,23.2,4089
Odisha,Bhopal,21.6835,84.7376,23-11-2024,2.7,4074
West Bengal,Kolkata,23.9997,89.3812,28-09-2024,110.8,4445
Odisha,Lucknow,19.9668,85.8829,30-06-2024,42.7,3896
West Bengal,Darbhanga,22.2452,89.4089,04-08-2024,57.2,3830
Assam,Indore,27.2341,90.6115,18-10-2024,7.0,4514
West Bengal,Patna,23.5729,87.1518,28-09-2024,75.1,4705
Kerala,Ujjain,9.4192,76.0974,02-06-2024,67.4,3853
West Bengal,Ujjain,22.7095,87.3996,22-07-2024,78.0,4712
West Bengal,Jabalpur,22.588,89.4606,17-10-2024,16.2,3654
Gujarat,Kota,22.478,69.8206,28-08-2024,67.3,3560
Karnataka,Mangaluru,14.1567,74.2617,24-10-2024,0.0,3149
Tamil Nadu,Trichy,10.4635,77.8325,20-07-2024,100.7,4846
Odisha,Chennai,20.0341,83.7486,15-08-2024,56.1,3903
Uttar Pradesh,Gwalior,25.4043,81.2868,17-07-2024,122.5,4296
Uttar Pradesh,Bhagalpur,27.2732,79.9154,20-08-2024,32.8,4082
Gujarat,Gaya,22.7728,70.3802,11-06-2024,39.7,3840
Bihar,Jaipur,26.9602,86.3153,22-10-2024,14.3,3799
West Bengal,Lucknow,23.8754,88.4198,24-09-2024,56.1,4579
West Bengal,Bengaluru,23.6162,88.5225,05-07-2024,0.0,3565
Kerala,Durgapur,9.4081,76.9285,17-06-2024,61.1,4110
Gujarat,Karimnagar,22.3759,71.1598,20-08-2024,76.0,3754
Karnataka,Howrah,15.7985,76.4284,27-06-2024,20.6,3516
Kerala,Kota,10.034,75.1783,20-07-2024,0.0,3564
Uttar Pradesh,Trichy,26.0413,81.3021,31-08-2024,34.5,4017
Odisha,Warangal,21.0316,85.9835,19-09-2024,44.0,4509
Bihar,Gaya,25.0425,86.1063,05-07-2024,27.6,3919
Assam,Coimbatore,27.4026,91.8864,11-11-2024,20.1,4427
Odisha,Trichy,20.5595,83.9166,10-06-2024,109.0,4511
Tamil Nadu,Agra,10.3376,79.8452,30-07-2024,50.2,4003
Kerala,Siliguri,10.6135,76.8694,27-06-2024,6.3,3866
Karnataka,Prayagraj,16.5873,76.1423,04-11-2024,0.0,3265
Bihar,Trichy,24.4761,85.4342,09-08-2024,74.4,4624
Odisha,Coimbatore,20.5982,85.044,31-07-2024,56.1,3881
Odisha,Jabalpur,20.5846,84.9385,06-08-2024,29.1,4045
West Bengal,Ujjain,21.2978,88.5155,15-06-2024,80.0,4427
Kerala,Karimnagar,10.8207,76.3786,14-06-2024,65.9,4175
Kerala,Belagavi,9.3049,76.6808,29-10-2024,21.1,3962
Karnataka,Bhagalpur,15.163,74.9012,08-11-2024,23.2,3775
Karnataka,Varanasi,14.0877,76.3707,30-07-2024,0.0,3215
Karnataka,Varanasi,15.185,75.6539,24-08-2024,1.8,3070
Karnataka,Siliguri,16.6698,76.2834,02-07-2024,78.8,3821
Odisha,Aurangabad,20.637,85.4475,19-07-2024,90.2,4616
Uttar Pradesh,Trichy,25.3994,81.4258,20-08-2024,81.8,4117
Karnataka,Nizamabad,14.0156,74.8094,12-09-2024,17.6,3546
Kerala,Bhagalpur,10.1686,77.9403,11-10-2024,20.1,4214
Kerala,Ajmer,10.5391,77.5814,06-11-2024,40.6,4435
Uttar Pradesh,Ujjain,25.7354,79.6024,24-09-2024,61.2,4350
Bihar,Mysuru,25.4266,83.8475,06-08-2024,81.7,5126
Gujarat,Belagavi,23.1673,70.0882,20-08-2024,115.3,3876
Tamil Nadu,Aurangabad,10.4197,77.2294,12-09-2024,79.6,4039
Odisha,Bengaluru,20.4765,84.5366,06-07-2024,0.0,3671
Tamil Nadu,Muzaffarpur,11.967,79.9822,27-06-2024,0.0,3562
Assam,Indore,26.5669,91.2475,21-10-2024,13.9,4258
Assam,Bengaluru,27.1111,91.205,17-08-2024,94.3,5706
Karnataka,Bengaluru,15.0031,76.7468,12-08-2024,68.3,3695
Maharashtra,Aurangabad,19.5441,77.0725,23-10-2024,5.9,3551
Kerala,Kolkata,10.0676,77.2908,06-11-2024,22.2,4082
Gujarat,Salem,23.1513,70.6606,25-07-2024,89.9,4546
Odisha,Gwalior,20.5293,83.4047,20-11-2024,14.5,3842
Bihar,Mangaluru,26.9544,85.5629,06-07-2024,50.5,4347
Bihar,Belagavi,26.0548,85.816,07-06-2024,55.5,4227
Bihar,Lucknow,26.1426,86.2349,18-11-2024,38.0,4421
Tamil Nadu,Ajmer,12.041,78.6028,17-06-2024,38.5,3459
Bihar,Mysuru,26.9795,85.1523,22-06-2024,24.3,4076
Assam,Alwar,26.0861,91.5418,17-09-2024,43.6,4257
West Bengal,Bhagalpur,21.2173,88.821,04-09-2024,150.7,4565
Kerala,Darbhanga,9.1993,77.1046,08-08-2024,117.1,4989
West Bengal,Muzaffarpur,23.9638,89.6288,09-11-2024,14.0,3740
West Bengal,Durgapur,21.559,86.9708,29-06-2024,61.9,4270
West Bengal,Gaya,21.6823,88.1198,19-11-2024,28.2,4076
Kerala,Varanasi,9.0083,75.3805,25-08-2024,112.1,5517
Maharashtra,Nagpur,18.2877,74.6566,11-10-2024,23.5,3433
Odisha,Gaya,22.0088,83.1933,12-11-2024,0.9,3971
Uttar Pradesh,Nashik,26.3087,81.9916,15-07-2024,40.5,4354
Assam,Karimnagar,24.7714,92.5056,29-09-2024,28.2,4147
Bihar,Aurangabad,26.2757,86.1264,22-08-2024,45.5,4372
Karnataka,Kota,14.053,76.8477,07-11-2024,40.0,4189
Assam,Nagpur,26.4424,91.6561,01-07-2024,49.7,4898
Tamil Nadu,Chennai,10.9069,77.5105,09-08-2024,37.7,3445
West Bengal,Karimnagar,23.394,88.6266,25-11-2024,0.0,3575
Gujarat,Kolkata,21.3304,70.9697,10-06-2024,118.5,3991
Bihar,Karimnagar,24.5248,84.8068,04-06-2024,86.6,5070
Uttar Pradesh,Bhopal,27.2689,82.3337,02-11-2024,14.0,4028
Bihar,Warangal,24.4176,84.3428,04-09-2024,56.2,4774
Kerala,Durgapur,10.6053,77.1942,05-08-2024,37.7,3662
Maharashtra,Karimnagar,20.9028,75.6681,09-07-2024,115.5,4032
Tamil Nadu,Belagavi,11.9692,77.781,15-07-2024,18.1,3221
Bihar,Salem,24.7366,83.847,09-07-2024,0.0,4002
Gujarat,Chennai,22.1333,71.6211,01-08-2024,47.3,3815
Maharashtra,Khammam,18.4679,74.5809,16-08-2024,0.0,3788
Odisha,Patna,19.8981,84.8387,23-07-2024,49.9,4294
Bihar,Madurai,26.5705,86.516,03-06-2024,28.8,3992
Tamil Nadu,Hyderabad,11.4801,78.5773,28-07-2024,52.4,3734
Karnataka,Ajmer,15.4969,76.3038,28-09-2024,70.7,4558
Maharashtra,Bengaluru,18.8086,75.8407,31-08-2024,63.4,4405
Karnataka,Alwar,13.8702,76.6423,21-11-2024,25.5,3415
Uttar Pradesh,Patna,28.2716,81.6066,16-09-2024,42.9,4067
Gujarat,Chennai,23.4376,71.7821,24-08-2024,60.5,3822
